시나리오별,지역,성별,연령,항목,단위,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,년도
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,20 0 24세,추계인구,0.0,36703.0,38553.0,40534.0,42113.0,44371.0,48281.0,54562.0,60705.0,67388.0,74260.0,80235.0,84407.0,87175.0,88130.0,88655.0,88820.0,87575.0,86535.0,86111.0,87358.0,92231.0,95581.0,98790.0,100973.0,101604.0,100768.0,97956.0,94733.0,92728.0,91053.0,91360.0,96410.0,101179.0,103362.0,101660.0,97226.0,92223.0,88094.0,85810.0,84724.0,84370.0,85404.0,89122,93010,95097,94641,94868,93575,91587,89535,89501,85805,81342,76409,74515,70512,67363,66545,67228,66878,67073,68511,69289,68776,68468,68884,67772,65656,62524,59821,55845,51616,48465,45837,43026,40824,39176,38075,37932,38517,39661,41002,42182,36703.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,25 0 29세,추계인구,0.0,33776.0,33575.0,34403.0,36140.0,38076.0,39981.0,42780.0,45614.0,48683.0,53123.0,59990.0,67216.0,73500.0,80110.0,87688.0,95004.0,100129.0,104523.0,108638.0,112029.0,116590.0,115916.0,115544.0,116019.0,117763.0,120381.0,120498.0,121402.0,120761.0,117872.0,113025.0,108883.0,104485.0,100858.0,97312.0,98214.0,101490.0,105663.0,108493.0,107337.0,103892.0,99772.0,95442,92221,90980,91708,92594,96086,99795,102085,103219,103104,101957,100292,98196,95550,92306,87842,83186,79949,75639,71948,70596,70959,70357,70378,71747,72450,71873,71543,71850,70613,68387,65152,62286,58124,53764,50428,47613,44779,42607,40938,39870,33776.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,30 0 34세,추계인구,0.0,30266.0,31408.0,32709.0,33336.0,33749.0,34040.0,35067.0,36896.0,39447.0,42224.0,44862.0,47964.0,50942.0,53935.0,58744.0,63982.0,73096.0,80232.0,88859.0,98045.0,107794.0,115228.0,121894.0,127229.0,131018.0,133765.0,130785.0,127497.0,124746.0,123965.0,124162.0,124373.0,124701.0,122748.0,119471.0,115612.0,111144.0,107264.0,105614.0,102844.0,104189.0,107609.0,112789,115425,115375,109958,104918,99142,94673,92670,92584,93097,98000,103028,107575,108359,108785,106847,104939,102215,100288,97594,93400,88714,85275,80654,76480,74736,74913,74141,74062,75425,76109,75499,75137,75375,74066,71726,68358,65302,60927,56374,52801,30266.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,35 0 39세,추계인구,0.0,24392.0,25680.0,27041.0,28441.0,29615.0,30694.0,32327.0,34002.0,35265.0,36051.0,36585.0,37500.0,38772.0,40762.0,43783.0,47688.0,48348.0,51321.0,54188.0,58501.0,67537.0,76470.0,85616.0,95500.0,105657.0,115042.0,120930.0,127083.0,131924.0,132695.0,132291.0,128803.0,125305.0,121280.0,121201.0,121394.0,122887.0,125203.0,126583.0,123631.0,120815.0,116828.0,113609,111141,109304,110901,114492,117552,118170,116663,110648,105154,100759,98631,99203,100360,101540,105038,108206,110530,111603,112444,110944,109425,107036,105375,102866,98675,93786,90102,85194,80630,78637,78741,77889,77760,79142,79838,79214,78823,79009,77635,75176,24392.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,40 0 44세,추계인구,0.0,18862.0,20019.0,21273.0,22519.0,23842.0,25465.0,26813.0,28064.0,29351.0,30595.0,31589.0,33347.0,34879.0,35793.0,36690.0,37670.0,38471.0,39853.0,42054.0,45021.0,48684.0,52114.0,55558.0,59238.0,64213.0,71267.0,79389.0,86910.0,96137.0,106030.0,113518.0,119499.0,125042.0,128070.0,127536.0,126877.0,124884.0,123441.0,122361.0,124238.0,124944.0,126752.0,128643,129764,127622,124852,120345,116108,112433,109973,110841,113443,117747,120274,121311,116831,112474,107280,103478,102040,103017,104030,107425,110587,112980,114189,115234,113943,112600,110351,108801,106367,102136,97111,93289,88214,83425,81303,81384,80495,80336,81740,82455,18862.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,45 0 49세,추계인구,0.0,15617.0,16288.0,16847.0,17622.0,18636.0,19778.0,20940.0,22160.0,23319.0,24481.0,25874.0,27538.0,28836.0,30091.0,31634.0,33200.0,34669.0,36178.0,37476.0,38502.0,39547.0,40780.0,42770.0,45677.0,49169.0,52698.0,54956.0,58279.0,61311.0,64951.0,71282.0,80363.0,87114.0,94733.0,102972.0,109505.0,116805.0,122893.0,127840.0,127817.0,127692.0,125674.0,124990,123753,128522,128630,130712,131786,131963,128916,125818,120459,116925,114234,112933,114860,118413,122557,124237,123928,119277,114783,109475,105563,104038,104905,105821,109154,112306,114728,116010,117168,116002,114761,112593,111110,108725,104467,99362,95470,90309,85400,83228,15617.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,50 0 54세,추계인구,0.0,11861.0,12526.0,13284.0,14362.0,15463.0,16478.0,17239.0,17983.0,18742.0,19609.0,20573.0,21909.0,23161.0,24309.0,25879.0,27668.0,29183.0,30685.0,32224.0,33939.0,36246.0,38134.0,40048.0,41436.0,42238.0,42871.0,43417.0,44771.0,47222.0,50091.0,53121.0,55341.0,57968.0,60083.0,62981.0,69295.0,78148.0,84756.0,93538.0,101979.0,109060.0,118151.0,123974,128889,129400,129084,126237,125907,124751,129606,128894,130244,131891,133049,131224,128978,124194,120389,117202,114864,116708,120160,124183,125795,125386,120636,116066,110686,106698,105112,105898,106732,110012,113145,115581,116919,118165,117095,115936,113839,112412,110072,105816,11861.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,55 0 59세,추계인구,0.0,9561.0,10235.0,10621.0,11050.0,11642.0,12426.0,13153.0,14067.0,15228.0,16466.0,17547.0,18269.0,18873.0,19545.0,20624.0,21931.0,23154.0,24593.0,26307.0,28268.0,30827.0,32719.0,34489.0,36288.0,38025.0,39524.0,40886.0,42653.0,43677.0,43597.0,43434.0,43871.0,45271.0,46943.0,49406.0,51778.0,53321.0,56104.0,59265.0,62733.0,69542.0,78232.0,85220,93677,102755,110066,119335,124065,128930,128869,128411,125410,125538,124831,130309,130250,132526,134087,134955,132480,130266,125468,121626,118363,115943,117721,121099,125027,126584,126094,121263,116635,111205,107164,105533,106255,107032,110264,113385,115839,117226,118547,117553,9561.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,60 0 64세,추계인구,0.0,7206.0,7782.0,8168.0,8601.0,8946.0,9474.0,10265.0,10999.0,11592.0,12164.0,12857.0,13716.0,14642.0,15729.0,17088.0,18421.0,19213.0,20025.0,21032.0,22294.0,24263.0,25751.0,27430.0,29112.0,30849.0,32869.0,35057.0,36394.0,37832.0,38949.0,39468.0,40613.0,42054.0,43060.0,42815.0,43221.0,43637.0,45374.0,47263.0,49686.0,52366.0,54563.0,56905,59615,63432,70659,79130,85764,93798,102139,109052,117928,123065,128368,129157,128968,126114,125885,124737,129551,129772,132300,134052,135049,132689,130501,125704,121851,118545,116068,117793,121102,124936,126452,125901,121018,116357,110899,106828,105163,105826,106555,109746,7206.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,65 0 69세,추계인구,0.0,4915.0,5505.0,5609.0,6058.0,6677.0,7245.0,7709.0,8200.0,8692.0,9118.0,9606.0,10201.0,10736.0,11212.0,11889.0,12774.0,13605.0,14637.0,15905.0,17508.0,19459.0,20351.0,21281.0,22367.0,23713.0,25223.0,26465.0,28111.0,29580.0,30806.0,32423.0,34114.0,35179.0,36315.0,37449.0,38151.0,39059.0,41225.0,43243.0,43312.0,43861.0,43812.0,45579,47233,50057,53210,55550,57298,59727,63206,70228,78198,84836,93285,101992,109183,118262,122746,127322,127288,126998,124136,123982,123018,127951,128396,131103,132990,134070,131803,129649,124880,121049,117731,115237,116940,120183,123947,125432,124829,119923,115257,109807,4915.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,70 0 74세,추계인구,0.0,3021.0,3418.0,3675.0,3983.0,4193.0,4870.0,5061.0,5309.0,5689.0,6181.0,6595.0,7084.0,7583.0,8023.0,8542.0,9143.0,9571.0,10159.0,10853.0,11589.0,12813.0,13634.0,14743.0,16179.0,17732.0,19137.0,19757.0,20560.0,21459.0,22511.0,23510.0,24504.0,26038.0,27300.0,28245.0,29990.0,31854.0,33529.0,34987.0,36354.0,37327.0,38330.0,40677,42999,43422,44325,43971,45622,46818,49360,52308,54390,56232,58856,62457,69494,77514,83895,91735,99713,106678,115460,119721,124096,123987,123685,120907,120833,120048,125029,125644,128467,130424,131562,129424,127340,122681,118944,115697,113264,114976,118172,121871,3021.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,75 0 79세,추계인구,0.0,1729.0,1932.0,2038.0,2206.0,2407.0,2812.0,3064.0,3267.0,3387.0,3489.0,3669.0,3899.0,4244.0,4572.0,4994.0,5485.0,5821.0,6176.0,6574.0,7071.0,8341.0,8981.0,9616.0,10121.0,10656.0,11412.0,12236.0,13052.0,14098.0,15286.0,16315.0,16963.0,17469.0,18151.0,19229.0,20307.0,21496.0,23115.0,24470.0,25478.0,27054.0,29110.0,30798,32500,34478,35629,36906,39234,41452,42027,42673,42134,43709,45038,47723,50682,52705,54466,56931,60251,67026,74638,80723,88173,95763,102476,110885,114911,119077,118926,118680,116108,116141,115582,120539,121326,124217,126210,127399,125449,123491,119046,115485,1729.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,80세이상,추계인구,0.0,1071.0,1159.0,1287.0,1435.0,1623.0,2170.0,2251.0,2367.0,2493.0,2633.0,2779.0,2922.0,3103.0,3303.0,3589.0,3913.0,4204.0,4527.0,4897.0,5326.0,6372.0,6939.0,7552.0,8211.0,8921.0,9688.0,10817.0,11550.0,12172.0,12650.0,13221.0,14336.0,15472.0,16653.0,17963.0,19297.0,20680.0,22197.0,24091.0,26306.0,28417.0,30462.0,33089,35645,38577,41898,45201,48341,51643,55619,59225,63016,66871,71053,74335,77230,79250,84207,88605,92751,97094,99753,104909,110194,116008,125180,133521,142691,153160,164155,177404,191324,201710,213273,221121,230828,238815,245834,253312,262460,269419,276797,282454,1071.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8452.0,9092.0,9747.0,10538.0,11488.0,12372.0,12892.0,13592.0,14552.0,15722.0,16867.0,17951.0,19440,20780,22043,23717,25574,27161,28557,30477,31694,32996,35222,37458,37912,38480,38070,39712,41024,43354,46038,47804,49601,51956,55053,61357,68227,73795,80562,87445,93734,101484,105110,108937,108743,108648,106474,106626,106406,111178,112179,115092,117074,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3457.0,3865.0,4231.0,4563.0,4816.0,5105.0,5717.0,6256.0,6844.0,7638.0,8347.0,8900.0,9547,10216,11472,12589,13572,14532,15784,16827,18230,19868,20922,21984,23820,24889,26015,28041,29894,30211,30663,30300,31800,33043,34971,37156,38467,40179,42244,44872,50227,55752,60353,65877,71475,76875,83316,86176,89316,89037,89180,87700,88000,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,1135.0,1228.0,1262.0,1349.0,1481.0,1703.0,1927.0,2243.0,2454.0,2631.0,2960.0,3343,3786,4126,4496,4823,5263,5699,6609,7375,8004,8479,9174,9854,10797,11837,12769,13613,14737,15456,16218,17595,18837,19063,19323,19035,20191,21187,22481,23917,24634,25986,27504,29345,33096,36642,39709,43328,46970,50815,55210,56964,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,209.0,222.0,242.0,265.0,290.0,316.0,364.0,386.0,420.0,495.0,570.0,666,761,826,967,1091,1229,1413,1504,1699,1860,1941,2106,2439,2722,2968,3275,3609,3913,4335,4780,5187,5551,6035,6351,6694,7330,7882,7954,8039,7876,8512,9067,9657,10290,10509,11235,11995,12867,14684,16217,17596,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),인천광역시,여자,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,44.0,48.0,45.0,49.0,52.0,58.0,66.0,72.0,77.0,81.0,93,102,110,129,141,156,190,202,227,288,307,331,310,342,360,410,465,536,602,651,726,807,886,993,1098,1196,1285,1403,1487,1578,1749,1888,1901,1919,1874,2088,2267,2408,2561,2578,2820,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,계,추계인구,0.0,651380.0,672432.0,693417.0,713346.0,732636.0,751007.0,776209.0,801080.0,825601.0,849767.0,873909.0,913258.0,953574.0,991599.0,1023089.0,1052558.0,1062312.0,1068550.0,1078519.0,1099843.0,1124968.0,1154456.0,1184604.0,1214505.0,1244187.0,1273532.0,1292483.0,1317015.0,1340506.0,1361160.0,1382426.0,1401954.0,1421613.0,1431964.0,1444682.0,1445390.0,1448384.0,1456365.0,1465274.0,1479146.0,1493632.0,1502051.0,1503758,1503835,1504582,1505906,1502125,1495392,1488439,1489142,1479550,1476003,1469502,1463254,1455515,1446570,1437279,1428218,1419477,1411029,1402772,1394663,1386641,1378645,1370574,1362390,1354093,1345634,1336940,1327904,1318525,1308839,1298876,1288628,1278109,1267280,1256081,1244517,1232580,1220201,1207388,1194191,1180563,651380.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,0 0 4세,추계인구,0.0,84478.0,89011.0,93352.0,97037.0,100200.0,100212.0,98220.0,96092.0,94712.0,93939.0,95143.0,98734.0,102227.0,104678.0,103610.0,100811.0,96385.0,91215.0,87834.0,87554.0,86836.0,89908.0,94197.0,98853.0,103404.0,107499.0,109342.0,110238.0,110138.0,108611.0,107585.0,104306.0,100140.0,94172.0,89557.0,83327.0,77472.0,74783.0,73915.0,73471.0,74471.0,74732.0,73752,72321,70836,69722,67662,64029,60178,56615,51992,47517,44436,41108,38028,35918,34254,33304,33296,34050,35222,36593,37762,38695,39392,39865,40138,40259,40160,39781,39194,38445,37577,36732,36010,35376,34779,34178,33522,32791,31955,31026,30003,84478.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,5 0 9세,추계인구,0.0,85904.0,86012.0,86749.0,87884.0,90044.0,93162.0,96807.0,100631.0,103194.0,104375.0,103465.0,103145.0,102479.0,102261.0,102561.0,103889.0,105926.0,108037.0,109497.0,109001.0,106217.0,102006.0,97399.0,93801.0,92021.0,91947.0,94067.0,98504.0,103722.0,108766.0,112897.0,114995.0,116748.0,114780.0,112755.0,110480.0,107605.0,102531.0,96792.0,91746.0,85470.0,79709.0,77219,76407,74825,74187,74695,74013,72922,72065,71547,69404,66477,62646,58725,54049,49215,45372,42014,39274,37091,35371,34392,34357,35057,36179,37510,38638,39531,40190,40632,40879,40980,40863,40475,39881,39136,38270,37425,36703,36061,35459,34849,85904.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,10 0 14세,추계인구,0.0,94622.0,97375.0,100532.0,101776.0,101344.0,100429.0,100310.0,100212.0,100450.0,102225.0,105133.0,111165.0,117400.0,122112.0,124843.0,125827.0,122334.0,118100.0,114495.0,113680.0,114694.0,118103.0,121762.0,124015.0,123412.0,120014.0,114422.0,107761.0,102683.0,99269.0,97978.0,101121.0,105598.0,109581.0,114760.0,117558.0,119882.0,119457.0,117846.0,115808.0,114367.0,111648.0,105684,99166,93848,86793,79883,76676,75565,73836,73319,74207,73944,72947,71981,71191,69217,66289,62421,58458,53831,49030,45210,41874,39167,36990,35273,34316,34287,34959,36049,37348,38445,39317,39961,40389,40625,40723,40609,40226,39643,38912,38062,94622.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,15 0 19세,추계인구,0.0,91133.0,96779.0,102107.0,107657.0,112483.0,115721.0,120762.0,125105.0,128551.0,129938.0,129816.0,132108.0,135160.0,139593.0,145489.0,152825.0,152788.0,152063.0,150675.0,148822.0,145058.0,141103.0,136567.0,132423.0,129987.0,129914.0,132087.0,135495.0,137337.0,135810.0,130864.0,123499.0,117008.0,110487.0,105888.0,103744.0,103739.0,107573.0,112583.0,117092.0,119735.0,121720.0,121379,120265,117286,114381,110015,104306,97796,92944,84823,79528,76961,75145,72950,72506,73264,72900,71900,70970,70229,68317,65414,61594,57721,53202,48512,44790,41545,38919,36778,35104,34197,34198,34840,35887,37140,38189,39015,39626,40028,40251,40345,91133.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,20 0 24세,추계인구,0.0,61926.0,62282.0,62943.0,62668.0,63295.0,66101.0,73049.0,78963.0,84790.0,90561.0,95570.0,103240.0,109690.0,113927.0,115853.0,117077.0,116461.0,115249.0,114687.0,117026.0,122802.0,129064.0,135184.0,139975.0,142723.0,143494.0,139902.0,135944.0,133027.0,131575.0,132890.0,134913.0,138168.0,140401.0,140288.0,134726.0,125296.0,116226.0,109095.0,106028.0,106433.0,105341.0,107580,110715,114320,117493,118731,119406,118692,118005,114232,112849,107422,102581,97505,89494,81976,78678,77168,75659,75334,76080,75887,75059,74281,73661,71760,68849,65091,61356,56937,52318,48718,45569,42992,40873,39248,38406,38405,38975,39988,41204,42198,61926.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,25 0 29세,추계인구,0.0,47256.0,47286.0,48326.0,50563.0,53082.0,55585.0,56822.0,58128.0,59797.0,62613.0,66995.0,73686.0,79999.0,86565.0,92559.0,98141.0,101009.0,102973.0,104600.0,105880.0,107235.0,109021.0,111189.0,114277.0,118721.0,124165.0,126784.0,131098.0,133788.0,135032.0,134751.0,132086.0,128280.0,125123.0,123334.0,121704.0,123736.0,126742.0,127863.0,126109.0,120414.0,114295.0,106492,99492,95018,94340,92749,95364,98336,102738,105429,108052,108160,107969,106356,105127,103275,98576,93155,88082,81491,75697,73596,72841,71673,71338,72210,72231,71550,70831,70308,68568,65865,62422,59082,55047,50833,47570,44701,42385,40440,38968,38251,47256.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,30 0 34세,추계인구,0.0,43007.0,44153.0,45393.0,45684.0,45746.0,45498.0,46549.0,48650.0,51561.0,54814.0,57856.0,59739.0,61968.0,64393.0,67433.0,70470.0,76577.0,80797.0,86297.0,92378.0,97895.0,103216.0,107705.0,110888.0,112643.0,113475.0,114225.0,115374.0,116580.0,119546.0,123790.0,127410.0,131323.0,132513.0,132265.0,128853.0,125870.0,121843.0,118168.0,115910.0,117746.0,120460.0,122257,122291,119353,112885,105546,97072,90399,87349,86197,86322,89428,93212,96387,99390,101672,101685,101045,99270,97677,95467,90770,85724,81286,75590,70557,68841,68298,67244,66970,67925,68013,67388,66744,66355,64756,62246,59078,56040,52280,48321,45249,43007.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,35 0 39세,추계인구,0.0,35632.0,37413.0,39163.0,40877.0,42157.0,43132.0,45127.0,47145.0,48638.0,49512.0,50115.0,51452.0,53708.0,56867.0,60368.0,63904.0,63535.0,64714.0,65394.0,67868.0,73846.0,81057.0,88013.0,95272.0,102354.0,108279.0,112115.0,116423.0,119225.0,119653.0,119380.0,120199.0,121207.0,121785.0,125101.0,126727.0,128996.0,131667.0,133050.0,133334.0,132174.0,129068.0,125633,121115,117511,117637,117919,118151,117571,115087,108399,102339,95062,89174,85429,84846,84958,87650,91133,94354,97008,99023,98869,98020,96101,94437,92150,87557,82745,78597,73248,68472,66866,66393,65389,65140,66132,66253,65657,65054,64741,63212,60799,35632.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),광주광역시,계,40 0 44세,추계인구,0.0,29058.0,30044.0,31121.0,32403.0,33859.0,35740.0,38242.0,40536.0,42719.0,44695.0,46308.0,48790.0,51324.0,53004.0,53773.0,54479.0,55337.0,56643.0,58980.0,62673.0,66188.0,68065.0,69714.0,71432.0,74419.0,79377.0,85804.0,91709.0,98662.0,105896.0,110986.0,115981.0,120442.0,123505.0,123135.0,121775.0,120936.0,121835.0,122469.0,127261.0,130033.0,133784.0,135889,137575,136463,134357,128128,124108,118951,115156,114604,115523,116831,116657,113730,107413,101677,94395,88611,85439,84965,85092,87707,91090,94182,96667,98551,98312,97356,95378,93692,91369,86825,82104,78064,72853,68167,66590,66143,65168,64930,65943,66084,29058.0
