가정별,성별,연령,항목,단위,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,년도
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,10 0 14세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122176,1112768,1106773,1107941,1085241,1044967,989749,934964,863793,788694,728742,680714,640664,615293,606839,612226,630739,660696,693979,724581,751929,775668,795771,812504,826386,838107,845402,846240,841735,832752,819887,806446,795159,785232,775761,765823,754610,741553,726400,709233,690457,670741,650920,631908,614592,599742,587947,579570,574728,573298,574935,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,15 0 19세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104293,1112693,1102587,1101382,1124380,1132788,1123727,1117579,1118779,1096074,1055901,1000840,946275,875281,800407,740718,692900,653015,627779,619408,624822,643326,673240,706438,736938,764190,787847,807880,824550,838382,850063,857326,858147,853646,844681,831843,818444,807203,797316,787882,777979,766798,753780,738671,721555,702834,683178,663422,644474,627218,612422,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,20 0 24세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484776,1405239,1359402,1281779,1206814,1180573,1181490,1165776,1164387,1187437,1195780,1186604,1180392,1181904,1159585,1119737,1065311,1011647,941682,867674,808614,761296,721818,696881,688613,693872,712019,741506,774314,804483,831444,854854,874683,891194,904896,916469,923647,924460,920059,911271,898624,885380,874253,864469,855136,845345,834299,821437,806511,789603,771110,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,25 0 29세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695058,1679674,1660318,1645518,1616686,1553559,1481795,1427369,1348784,1272921,1245970,1246732,1231321,1229997,1252958,1261527,1252579,1246387,1247637,1225050,1184875,1129737,1075023,1003925,928818,868811,820743,780662,755253,746759,752118,770614,800582,833913,864583,891998,915802,935966,952756,966688,978454,985791,986674,982203,973247,960396,946953,935654,925721,916248,906309,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,30 0 34세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593655,1640758,1681374,1707764,1732115,1724869,1712241,1687405,1672673,1643884,1580691,1508766,1454171,1375412,1299355,1272287,1273061,1257685,1256373,1279404,1288063,1279167,1272983,1274242,1251643,1211368,1156063,1101137,1029794,954419,894165,845899,805660,780142,771608,776991,795567,825658,859135,889946,917489,941406,961668,978542,992545,1004373,1011757,1012659,1008181,999198,986302,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,35 0 39세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673805,1599413,1568713,1566544,1571351,1610378,1656044,1691549,1718081,1742553,1735461,1722963,1698226,1683570,1654887,1591764,1519849,1465271,1386577,1310571,1283544,1284404,1269118,1267835,1290900,1299634,1290801,1284633,1285894,1263318,1223040,1167688,1112702,1041320,965917,905640,857357,817103,791579,783063,788485,807108,837243,870763,901615,929194,953149,973443,990346,1004372,1016222,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,40 0 44세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967944,1979208,1956422,1869851,1784277,1689348,1615002,1580621,1578609,1583573,1622691,1668455,1704096,1730785,1755414,1748489,1736111,1711502,1696946,1668364,1605357,1533556,1479057,1400440,1324459,1297423,1298301,1283052,1281804,1304919,1313710,1304913,1298775,1300092,1277573,1237322,1181992,1127016,1055632,980186,919847,871513,831218,805664,797124,802532,821157,851316,884880,915783,943408,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,45 0 49세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000130,1931549,1883106,1901378,1937811,1987893,2003394,1978314,1892119,1806713,1711899,1637582,1603225,1601300,1606417,1645678,1691658,1727546,1754460,1779289,1772561,1760302,1735798,1721322,1692820,1629842,1557984,1503393,1424675,1348512,1321323,1322174,1306946,1305718,1328918,1337826,1329087,1322976,1324341,1301844,1261535,1206092,1150969,1079406,1003720,943144,894628,854184,828512,819907,825303,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,50 0 54세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231491,2244243,2209714,2164868,2085644,2015594,1951022,1900617,1919195,1956026,2006510,2022450,1997720,1911809,1826519,1731804,1657516,1623197,1621370,1626655,1666119,1712396,1748597,1775791,1800871,1794380,1782267,1757867,1743449,1715001,1651983,1579973,1525214,1446355,1369998,1342669,1343531,1328362,1327158,1350444,1359478,1350801,1344705,1346097,1323606,1283215,1227615,1172288,1100487,1024512,963658,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,55 0 59세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045845,2036335,2130959,2154751,2203158,2233788,2249340,2213082,2168946,2090450,2020965,1956932,1907007,1925899,1963114,2013937,2030262,2005873,1920281,1835175,1740678,1666556,1632380,1630730,1636244,1675941,1722508,1758991,1786421,1811709,1805414,1793421,1769113,1754772,1726430,1663452,1591380,1536540,1457618,1381140,1353720,1354608,1339500,1338322,1361687,1370840,1362245,1356183,1357611,1335145,1294697,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,60 0 64세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105499,2156330,2130422,2097731,2033779,2037276,2029129,2121122,2145820,2194804,2226089,2242324,2206972,2163571,2085911,2017068,1953638,1904246,1923418,1960934,2012063,2028806,2004855,1919766,1835030,1740907,1667066,1633093,1631621,1637349,1677222,1723996,1760705,1788361,1813878,1807826,1796001,1771835,1757603,1729374,1666470,1594397,1539523,1460592,1384058,1356585,1357527,1342505,1341378,1364824,1374085,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,65 0 69세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585781,1689428,1809946,1904638,2035058,2077822,2130578,2104553,2073418,2011380,2015807,2008885,2101083,2126683,2176239,2208115,2224981,2190651,2148047,2071340,2003315,1940733,1892162,1911836,1949819,2001346,2018582,1995116,1910616,1826376,1732774,1659337,1625648,1624416,1630434,1670535,1717532,1754460,1782320,1808013,1802206,1790585,1766600,1752515,1724465,1661723,1589774,1534981,1456159,1379695,1352242,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,70 0 74세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152098,1189353,1236126,1343972,1462866,1549025,1652797,1771319,1866208,1995925,2039332,2092617,2068222,2039194,1979873,1985412,1980047,2072153,2098628,2148597,2180996,2198628,2165880,2124636,2049659,1983169,1922137,1874955,1895314,1933786,1985595,2003252,1980336,1896860,1813648,1721147,1648564,1615445,1614579,1620958,1661282,1708457,1745578,1773649,1799550,1794147,1782954,1759377,1745624,1717941,1655568,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,75 0 79세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899933,914561,955973,1006322,1059053,1098202,1137158,1183761,1289891,1405459,1490526,1592355,1708237,1802851,1930701,1974125,2027269,2004675,1978592,1923603,1930618,1927805,2019373,2047296,2097943,2131166,2150040,2120049,2080905,2008848,1944835,1886369,1841616,1863156,1902362,1954380,1972440,1950266,1868693,1787458,1697294,1626711,1594891,1594768,1601860,1642565,1690036,1727471,1755819,1781947,1777190,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,80세이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418722,1497561,1556940,1616120,1643918,1729977,1812566,1889670,1971806,2027031,2125115,2220307,2317831,2476379,2618392,2771213,2936414,3116133,3331555,3560637,3718074,3895018,4012193,4158520,4288386,4408054,4535758,4694764,4818190,4947016,5048563,5144346,5224791,5265928,5284581,5287367,5292339,5299550,5337141,5372803,5409269,5418806,5394306,5344762,5296287,5243419,5188227,5139767,5098946,5067845,5065718,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762492,801231,805694,811270,786604,802135,821442,861626,909712,957056,996303,1035146,1080656,1182402,1290303,1371558,1467749,1576527,1668526,1790284,1831796,1883224,1863456,1843278,1797261,1807195,1809491,1899021,1928616,1979263,2012403,2032117,2006777,1971518,1905641,1846859,1793797,1754192,1777774,1817542,1868976,1887347,1866492,1789424,1713149,1628997,1563741,1535328,1536875,1545422,1586427,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445118,468625,500718,525414,548332,590104,626377,631997,637695,618166,636875,658476,694328,736283,773172,809801,845605,886370,976275,1066729,1137637,1220397,1313438,1397753,1505459,1541896,1588408,1572514,1561119,1529718,1542044,1550541,1631853,1662065,1710233,1741021,1760245,1742660,1713884,1659275,1610439,1568466,1539287,1565878,1605290,1653868,1672204,1654107,1587145,1522005,1451008,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168603,181039,197746,220011,243607,264275,282887,304860,321788,337746,366948,391689,395717,399950,386922,405182,424720,450677,480101,501307,529933,557444,587871,654952,717071,768881,828122,893799,959118,1038242,1062182,1095493,1082887,1081246,1068262,1081057,1094346,1156943,1182897,1220976,1243902,1259674,1252052,1232872,1196445,1164101,1140106,1126728,1154380,1188997,1227997,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36739,40113,46442,52826,58184,65231,72267,80073,89998,100177,109239,117337,127328,135243,142848,157070,168544,169915,171635,165001,177132,189117,202131,216528,224208,240583,255790,271816,307674,337052,363052,392061,424010,460163,501489,511050,527592,519578,523117,522188,530641,542060,576925,592442,613884,625671,635468,635536,626452,609675,594707,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),여자,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5770,6553,6340,6599,7191,8232,9593,11114,12613,13886,15750,17659,19802,22501,25147,27602,29796,32644,35018,37316,41576,44836,45297,46009,44387,49499,53947,57614,61663,62741,68882,74134,79264,90936,98956,107380,116359,126177,139469,152822,155311,161259,159550,164146,167519,170782,176708,188068,194094,201746,205579,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),전체,계,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51672569,51707069,51655460,51499516,51321388,51129153,50929804,50723083,50508967,50286838,50055252,49812474,49558116,49292682,49015337,48724362,48416183,48087821,47741481,47379263,46999080,46600618,46184333,45750846,45300012,44832383,44349292,43849168,43332504,42800767,42251585,41684749,41101695,40505373,39899657,39286422,38668156,38046540,37421040,36795684,36172080,35548663,34926276,34306695,33692546,33087298,32490190,31900718,31318720,30742230,30172383,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),전체,0 0 4세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494041,1386443,1289109,1204495,1128300,1064836,1023165,1003997,1002227,1015074,1032229,1044584,1051947,1054465,1052685,1047488,1037607,1022205,1003051,981633,959046,938264,921431,907597,895534,883865,871223,856406,838515,817042,791900,763405,732231,699310,665717,632561,600881,571569,545296,522505,503390,487912,475836,466756,460158,455462,452073,449430,447048,444539,441633,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),전체,5 0 9세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142084,2027735,1913392,1763959,1606890,1478569,1371848,1275001,1191557,1116368,1053727,1012613,993738,992052,1004825,1021823,1034036,1041315,1043802,1042045,1036909,1027144,1011923,992998,971838,949516,928983,912363,898704,886794,875270,862783,848143,830463,809240,784387,756221,725409,692874,659676,626910,595607,566643,540686,518173,499291,484006,472079,463115,456603,451967,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),전체,10 0 14세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311839,2289747,2272425,2269325,2218243,2132105,2017602,1903561,1755182,1599207,1471854,1365927,1269780,1186970,1112336,1050158,1009359,990628,988965,1001685,1018591,1030720,1037952,1040425,1038681,1033582,1023885,1008768,989982,968973,946805,926413,909916,896355,884529,873091,860693,846154,828598,807521,782838,754863,724262,691949,658975,626435,595347,566585,540808,518452,499705,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),전체,15 0 19세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287873,2301056,2270023,2262862,2303957,2317356,2293896,2276581,2273590,2222710,2137082,2023300,1910081,1762594,1607716,1481442,1376394,1280999,1198848,1124786,1063106,1022711,1004239,1002696,1015416,1032237,1044272,1051440,1053888,1052147,1047076,1037432,1022398,1003725,982853,960836,940600,924245,910799,899068,887714,875403,860958,843508,822559,798025,770225,739818,707714,674959,642639,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),전체,20 0 24세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105237,2953633,2826622,2640253,2469108,2402199,2394938,2356805,2350059,2390942,2404102,2380927,2363826,2360928,2310693,2226278,2114148,2002796,1857662,1705560,1581814,1478837,1385225,1304635,1231959,1171529,1132127,1114280,1112991,1125640,1142207,1153997,1161004,1163371,1161628,1156624,1147115,1132290,1113901,1093375,1071745,1051895,1035868,1022690,1011182,1000033,987926,973706,956522,935892,911734,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),전체,25 0 29세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628784,3594677,3521671,3453338,3358297,3200927,3027728,2887087,2702245,2532192,2465687,2458379,2420466,2414089,2454960,2468154,2445185,2428502,2426007,2376116,2292330,2181059,2070570,1926269,1774832,1651577,1549028,1455832,1375620,1303281,1243077,1203728,1185815,1184438,1197012,1213550,1225349,1232392,1234810,1233133,1228198,1218775,1204071,1185814,1165407,1143879,1124105,1108139,1095020,1083571,1072486,0.0
